Age (Days),Case Number,Closed Date,Geolocation (Latitude),Geolocation (Longitude),Opened Date,Problem Category,Public Description,SAP URL,Status,Subject,block_group,count,geoid,tract,lighting_count,Id,Id2,Estimate; Median age -- - Total:,Estimate; Median age -- - Male,Estimate; Median age -- - Female,Estimate; Total,Estimate; Not Hispanic or Latino:,Estimate; Not Hispanic or Latino: - White alone,Estimate; Not Hispanic or Latino: - Black or African American alone,Estimate; Not Hispanic or Latino: - American Indian and Alaska Native alone,Estimate; Not Hispanic or Latino: - Asian alone,Estimate; Not Hispanic or Latino: - Native Hawaiian and Other Pacific Islander alone,Estimate; Not Hispanic or Latino: - Some other race alone,Estimate; Not Hispanic or Latino: - Two or more races:,Estimate; Not Hispanic or Latino: - Two or more races: - Two races including Some other race,"Estimate; Not Hispanic or Latino: - Two or more races: - Two races excluding Some other race, and three or more races",Estimate; Hispanic or Latino:,"Estimate; Total: - Less than $10,000","Estimate; Total: - $10,000 to $14,999","Estimate; Total: - $15,000 to $19,999","Estimate; Total: - $20,000 to $24,999","Estimate; Total: - $25,000 to $29,999","Estimate; Total: - $30,000 to $34,999","Estimate; Total: - $35,000 to $39,999","Estimate; Total: - $40,000 to $44,999","Estimate; Total: - $45,000 to $49,999","Estimate; Total: - $50,000 to $59,999","Estimate; Total: - $60,000 to $74,999","Estimate; Total: - $75,000 to $99,999","Estimate; Total: - $100,000 to $124,999","Estimate; Total: - $125,000 to $149,999","Estimate; Total: - $150,000 to $199,999","Estimate; Total: - $200,000 or more",Estimate; Median household income in the past 12 months (in 2014 Inflation-adjusted dollars),Estimate; Total: - With public assistance income,Estimate; Total: - No public assistance income,Estimate; Per capita income in the past 12 months (in 2014 Inflation-adjusted dollars),Estimate; Total: - Owner occupied,Estimate; Total: - Renter occupied,Estimate; With cash rent: - Less than $100,Estimate; With cash rent: - $100 to $149,Estimate; With cash rent: - $150 to $199,Estimate; With cash rent: - $200 to $249,Estimate; With cash rent: - $250 to $299,Estimate; With cash rent: - $300 to $349,Estimate; With cash rent: - $350 to $399,Estimate; With cash rent: - $400 to $449,Estimate; With cash rent: - $450 to $499,Estimate; With cash rent: - $500 to $549,Estimate; With cash rent: - $550 to $599,Estimate; With cash rent: - $600 to $649,Estimate; With cash rent: - $650 to $699,Estimate; With cash rent: - $700 to $749,Estimate; With cash rent: - $750 to $799,Estimate; With cash rent: - $800 to $899,Estimate; With cash rent: - $900 to $999,"Estimate; With cash rent: - $1,000 to $1,249","Estimate; With cash rent: - $1,250 to $1,499","Estimate; With cash rent: - $1,500 to $1,999","Estimate; With cash rent: - $2,000 or more",Estimate; No cash rent,Estimate; Median value (dollars)
55,91916,,32.92316422,-117.0387878,7/6/16,Street Light,"Light out for many months now. ""In progress for weeks"". Really?",https://getitdone.force.com//TSWViewReportDetail?Id=500t0000003AsV2AAK,Assigned,Street Light Light Out at 13581?13797 Stonebridge Pkwy,1.0,1,60730095041.0,9504.0,1,1500000US060730095041,60730095041.0,37.4,38.2,36.9,5579.0,5208.0,3538.0,86.0,0.0,1328.0,77.0,11.0,168.0,0.0,168.0,371.0,16.0,0.0,0.0,74.0,9.0,19.0,24.0,45.0,29.0,48.0,67.0,159.0,148.0,79.0,219.0,670.0,169044,18.0,1588.0,60497,1242.0,364.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,28.0,71.0,109.0,28.0,911500
13,91956,7/20/16,32.70829131,-117.1601703,7/6/16,Street Light,Light out located on the South West side of 5th & K. thank you.,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000003AsgeAAC,Closed,"Street Light Light Out at 240 Fifth Ave, San Diego, CA 92101, USA",1.0,1,60730054001.0,5400.0,1,1500000US060730054001,60730054001.0,51.5,46.9,51.9,631.0,480.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.0,36.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,42.0,23.0,25.0,0.0,46.0,98.0,112.0,153750,0.0,420.0,184088,240.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,119.0,36.0,664300
55,91957,,32.7161016,-117.1289438,7/6/16,Street Light,At least two of the street lights are out. One on each side of the street between 30th and the 94 off ramp.,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000003AshwAAC,Assigned,"Street Light Light Out at 3030 Broadway, San Diego, CA, United States",4.0,1,60730041004.0,4100.0,1,1500000US060730041004,60730041004.0,30.4,31.4,28.4,1905.0,773.0,488.0,105.0,45.0,71.0,0.0,0.0,64.0,0.0,64.0,1132.0,47.0,49.0,32.0,174.0,65.0,94.0,10.0,18.0,41.0,47.0,35.0,70.0,9.0,10.0,21.0,27.0,30493,29.0,720.0,20462,158.0,591.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,123.0,188.0,165.0,76.0,14.0,0.0,0.0,381000
54,91958,8/30/16,32.75690122,-117.1295564,7/7/16,Street Light,Street light does not come on at night,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000003AsiuAAC,Closed,"Street Light Light Out at 4368 Ohio St, San Diego, CA 92104, USA",2.0,1,60730012002.0,1200.0,1,1500000US060730012002,60730012002.0,27.6,28.4,25.7,1586.0,725.0,550.0,42.0,36.0,49.0,0.0,0.0,48.0,0.0,48.0,861.0,0.0,90.0,30.0,32.0,40.0,0.0,85.0,0.0,14.0,97.0,57.0,96.0,83.0,30.0,0.0,0.0,56622,43.0,611.0,25615,133.0,521.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,14.0,25.0,95.0,101.0,139.0,92.0,9.0,0.0,17.0,313400
49,91981,8/25/16,32.78255127,-117.2525224,7/7/16,Street Light,Lights flashing at intersection,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000003AtbzAAC,Closed,Street Light Light Out at Santa Clara Pl,6.0,1,60730076006.0,7600.0,1,1500000US060730076006,60730076006.0,31.6,43.7,31.3,549.0,518.0,518.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,65.0,48.0,0.0,14.0,12.0,0.0,13.0,12.0,44.0,22.0,25.0,0.0,21.0,23.0,16.0,53.0,46136,0.0,368.0,48783,139.0,229.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,59.0,0.0,12.0,90.0,12.0,"1,000,000+"
28,97291,,32.7478077,-117.2268961,8/2/16,Street Light,"Several blocks of Worden St. and Polack Street, lights have been out for 5 days.",https://getitdone.force.com//TSWViewReportDetail?Id=500t0000001ut73AAA,Duplicate,"Street Light Light Out at 2636 Worden Street, San Diego, CA, United States",3.0,1,60730068023.0,6802.0,1,1500000US060730068023,60730068023.0,30.4,31.6,26.6,1459.0,1030.0,977.0,40.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,429.0,44.0,0.0,0.0,49.0,0.0,23.0,33.0,52.0,16.0,111.0,186.0,104.0,83.0,13.0,27.0,0.0,64347,4.0,737.0,35823,164.0,577.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,14.0,44.0,161.0,143.0,181.0,0.0,0.0,276300
54,92034,,32.7624589,-117.1445445,7/7/16,Street Light,"At 1919 Adams Avenue, there is a double Acorn Streetlight that is missing a globe and the luminaire looks to be damaged.",https://getitdone.force.com//TSWViewReportDetail?Id=500t0000003AvHmAAK,Assigned,"Street Light Light Out at 1919 Adams Avenue, San Diego, CA, United States",1.0,1,60730010001.0,1000.0,1,1500000US060730010001,60730010001.0,36.0,36.2,35.9,1077.0,1046.0,960.0,7.0,0.0,37.0,0.0,0.0,42.0,11.0,31.0,31.0,16.0,11.0,0.0,36.0,25.0,4.0,0.0,18.0,71.0,24.0,87.0,130.0,48.0,44.0,14.0,15.0,70568,0.0,543.0,40055,194.0,349.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,28.0,10.0,92.0,99.0,72.0,14.0,12.0,318100
54,92072,,32.8499943,-117.2722359,7/7/16,Street Light,Light pole in front of park restroom is out.,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000003AwcgAAC,Assigned,"Street Light Light Out at 1180 Coast Blvd, CA, United States",2.0,1,60730082002.0,8200.0,1,1500000US060730082002,60730082002.0,66.7,71.6,64.5,1116.0,1100.0,875.0,16.0,0.0,200.0,0.0,0.0,9.0,0.0,9.0,16.0,33.0,9.0,35.0,18.0,18.0,38.0,35.0,19.0,19.0,0.0,93.0,26.0,0.0,78.0,130.0,97.0,77188,0.0,648.0,96965,223.0,425.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,17.0,57.0,110.0,208.0,26.0,879700
12,92078,7/20/16,32.7922136,-117.1699468,7/7/16,Street Light,"The timer that controls the main parking lot lights is malfunctioning.  The lights are on at the wrong time of day.   Also, the time on the timer is wrong.  The clock is located inside the recreation center building.",https://getitdone.force.com//TSWViewReportDetail?Id=500t0000003AwmCAAS,Closed,"Street Light Light On During Day at 7064 Levant Street, San Diego, CA, United States",2.0,1,60730086002.0,8600.0,1,1500000US060730086002,60730086002.0,30.4,30.2,30.6,1378.0,227.0,115.0,88.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,1151.0,0.0,5.0,5.0,34.0,11.0,45.0,21.0,42.0,27.0,8.0,63.0,49.0,0.0,4.0,0.0,0.0,44643,0.0,314.0,13006,122.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,21.0,0.0,0.0,0.0,0.0,0.0,5.0,70.0,55.0,32.0,0.0,0.0,346400
20,92101,7/28/16,32.90762817,-117.1051267,7/7/16,Street Light,Light not working,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000003Axi1AAC,Closed,"Light Out at 10616 vista lago San Diego, CA 92131, USA",6.0,1,60730170226.0,17022.0,1,1500000US060730170226,60730170226.0,38.9,39.6,38.1,1326.0,1179.0,1007.0,21.0,0.0,93.0,0.0,0.0,58.0,0.0,58.0,147.0,0.0,0.0,7.0,0.0,16.0,0.0,0.0,0.0,27.0,36.0,36.0,28.0,112.0,66.0,76.0,93.0,120893,0.0,497.0,54046,235.0,262.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,143.0,107.0,0.0,653900
12,92127,7/20/16,32.70416831,-117.1521357,7/7/16,Street Light,The last two lights on the west curb of Newton Ave need servicing. One is a dayburner and one is out. The are northwest of 16th St. on Newton Ave by the trolley yard.,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000003AyJWAA0,Closed,Street Light Light On During Day at 1535 Newton Ave,2.0,1,60730051002.0,5100.0,1,1500000US060730051002,60730051002.0,35.6,37.6,31.9,5317.0,4086.0,2821.0,821.0,30.0,226.0,5.0,0.0,183.0,9.0,174.0,1231.0,359.0,321.0,113.0,260.0,65.0,68.0,89.0,125.0,70.0,71.0,57.0,215.0,217.0,59.0,204.0,110.0,35435,80.0,2323.0,31216,441.0,1962.0,30.0,0.0,0.0,28.0,0.0,0.0,10.0,29.0,59.0,104.0,98.0,183.0,154.0,76.0,59.0,35.0,73.0,202.0,157.0,304.0,331.0,30.0,382700
54,92130,,32.70804546,-117.1623456,7/7/16,Street Light,One of the newer acorn type LED street lights is a dayburner. The light is the first pole north of Harbor Dr. & Convention Center Ct. on the east curb.,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000003AyNJAA0,Assigned,Street Light Light On During Day at 204?350 E Harbor Dr,1.0,1,60730054001.0,5400.0,1,1500000US060730054001,60730054001.0,51.5,46.9,51.9,631.0,480.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.0,36.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,42.0,23.0,25.0,0.0,46.0,98.0,112.0,153750,0.0,420.0,184088,240.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,119.0,36.0,664300
20,92136,7/28/16,32.70562396,-117.1583175,7/7/16,Street Light,One of the LED acorn style lights is missing. The light is on the third pole north of Harbor Dr. & Park Blvd on the east curb.,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000003AyRuAAK,Closed,Street Light Light Out at 654?796 E Harbor Dr,4.0,1,60730054004.0,5400.0,1,1500000US060730054004,60730054004.0,36.2,39.5,31.4,3039.0,2683.0,1868.0,237.0,0.0,346.0,0.0,0.0,232.0,0.0,232.0,356.0,207.0,192.0,35.0,67.0,104.0,140.0,24.0,29.0,0.0,14.0,191.0,292.0,213.0,77.0,96.0,406.0,81432,24.0,2063.0,75782,492.0,1595.0,0.0,0.0,0.0,0.0,12.0,0.0,23.0,0.0,0.0,50.0,0.0,0.0,73.0,118.0,62.0,79.0,142.0,66.0,24.0,269.0,511.0,166.0,453200
12,92141,7/20/16,32.70626759,-117.1546002,7/7/16,Street Light,The induction street light at the southeast corner of Imperial Ave and 11th St is a dayburner.,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000003AyUKAA0,Closed,Street Light Light On During Day at 1265 Imperial Ave,2.0,1,60730051002.0,5100.0,1,1500000US060730051002,60730051002.0,35.6,37.6,31.9,5317.0,4086.0,2821.0,821.0,30.0,226.0,5.0,0.0,183.0,9.0,174.0,1231.0,359.0,321.0,113.0,260.0,65.0,68.0,89.0,125.0,70.0,71.0,57.0,215.0,217.0,59.0,204.0,110.0,35435,80.0,2323.0,31216,441.0,1962.0,30.0,0.0,0.0,28.0,0.0,0.0,10.0,29.0,59.0,104.0,98.0,183.0,154.0,76.0,59.0,35.0,73.0,202.0,157.0,304.0,331.0,30.0,382700
48,92148,8/25/16,32.78253225,-117.2525633,7/7/16,Street Light,Street lights flashing all day,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000003AyZPAA0,Closed,Street Light Light Out at 730 Santa Clara Pl,6.0,1,60730076006.0,7600.0,1,1500000US060730076006,60730076006.0,31.6,43.7,31.3,549.0,518.0,518.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,65.0,48.0,0.0,14.0,12.0,0.0,13.0,12.0,44.0,22.0,25.0,0.0,21.0,23.0,16.0,53.0,46136,0.0,368.0,48783,139.0,229.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,59.0,0.0,12.0,90.0,12.0,"1,000,000+"
12,92178,7/20/16,32.78485386,-117.1714845,7/7/16,Street Light,This streetlight is on all day and all night.,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000003AyqVAAS,Closed,Street Light Light On During Day at Morley St and Morley Wy,3.0,1,60730086003.0,8600.0,1,1500000US060730086003,60730086003.0,28.5,28.4,29.8,879.0,681.0,105.0,35.0,0.0,516.0,0.0,0.0,25.0,0.0,25.0,198.0,32.0,15.0,19.0,0.0,0.0,39.0,0.0,0.0,0.0,26.0,82.0,6.0,38.0,11.0,0.0,0.0,60395,0.0,268.0,17826,61.0,207.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,46.0,32.0,13.0,0.0,31.0,9.0,30.0,0.0,6.0,359800
28,97296,,32.7485791,-117.07793,8/2/16,Street Light,Several street lights are out on 54th & University Ave. and have been out for over a week. Concrete poles.,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000001utEOAAY,Assigned,"Street Light Light Out at 5450 University Avenue, San Diego, CA, United States",3.0,1,60730027023.0,2702.0,1,1500000US060730027023,60730027023.0,28.3,26.8,30.8,2568.0,1816.0,771.0,589.0,24.0,324.0,35.0,0.0,73.0,0.0,73.0,752.0,19.0,75.0,89.0,49.0,66.0,13.0,34.0,52.0,124.0,70.0,22.0,55.0,49.0,0.0,0.0,77.0,45000,43.0,751.0,22568,247.0,547.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,70.0,78.0,55.0,166.0,85.0,7.0,45.0,0.0,293800
48,92213,8/25/16,32.758128,-117.138479,7/8/16,Street Light,,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000003B1GuAAK,Closed,"Street Light Light Out at 4445 Texas St, San Diego, CA, United States",3.0,1,60730010003.0,1000.0,1,1500000US060730010003,60730010003.0,33.3,34.2,33.1,1711.0,1264.0,1167.0,12.0,0.0,44.0,0.0,0.0,41.0,0.0,41.0,447.0,30.0,45.0,0.0,0.0,40.0,102.0,24.0,78.0,35.0,41.0,117.0,157.0,28.0,84.0,42.0,0.0,61331,0.0,823.0,35714,152.0,671.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,73.0,219.0,178.0,34.0,114.0,0.0,382800
11,92224,7/19/16,32.78204988,-117.2515365,7/8/16,Street Light,Dayburner,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000003B23hAAC,Closed,Street Light Light On During Day at 833 Ostend Ct,3.0,1,60730076003.0,7600.0,1,1500000US060730076003,60730076003.0,49.4,49.5,49.3,616.0,600.0,547.0,21.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,16.0,54.0,33.0,13.0,23.0,0.0,83.0,14.0,0.0,0.0,28.0,48.0,30.0,13.0,36.0,42.0,18.0,37054,11.0,424.0,48317,83.0,352.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,34.0,0.0,11.0,23.0,99.0,27.0,15.0,88.0,34.0,0.0,919600
12,92225,7/20/16,32.93039695,-117.1510023,7/8/16,Street Light,Street light out at the intersection of Calle Cristobal and Thomas Hayes Lane,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000003B267AAC,Closed,"Street Light Light Out at Calle Cristobal, San Diego, CA 92126, USA",2.0,1,60730083462.0,8346.0,1,1500000US060730083462,60730083462.0,41.2,36.3,44.8,2012.0,1854.0,546.0,56.0,0.0,1127.0,0.0,0.0,125.0,0.0,125.0,158.0,0.0,11.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,10.0,48.0,87.0,100.0,56.0,138.0,69.0,123750,0.0,526.0,37516,469.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,2.0,582200
11,92262,7/20/16,32.75052219,-117.1835439,7/8/16,Street Light,Acorn light on the NE corner of Alameda Dr. and Sheridan Ave is nonfunctional.,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000003B37LAAS,Closed,"Street Light Light Out at 4105 Alameda Dr, San Diego, CA",2.0,1,60730001002.0,100.0,1,1500000US060730001002,60730001002.0,60.2,60.0,60.2,1466.0,1260.0,1247.0,0.0,0.0,5.0,0.0,0.0,8.0,0.0,8.0,206.0,9.0,10.0,0.0,19.0,8.0,55.0,17.0,0.0,9.0,32.0,54.0,120.0,38.0,5.0,112.0,187.0,106406,0.0,675.0,81606,661.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,6.0,0.0,982100
53,92269,,32.9290937,-117.1104874,7/8/16,Street Light,The street light to the North of our house is causing light pollution to our house and is a nuisance.  I would like to request a shield to be put on the street light.  Thank you for your attention to this matter.,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000003B3SsAAK,Closed - Referred,"Street Light Light On During Day at 11548 Aprica Place, San Diego, 92131 A, United States",1.0,1,60730170431.0,17043.0,1,1500000US060730170431,60730170431.0,36.1,34.1,40.0,3410.0,3127.0,1830.0,45.0,0.0,1012.0,0.0,0.0,240.0,0.0,240.0,283.0,60.0,0.0,29.0,18.0,12.0,68.0,59.0,61.0,21.0,44.0,76.0,293.0,139.0,200.0,113.0,118.0,91141,14.0,1297.0,42611,709.0,602.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,26.0,137.0,315.0,91.0,0.0,352000
53,92346,,32.851747,-117.254771,7/8/16,Street Light,The street light across the street and the one to the right of the property are not operational. Thanks,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000003B4PuAAK,Assigned,"Street Light Light Out at 7959 Paseo Del Ocaso, CA, United States",4.0,1,60730083124.0,8312.0,1,1500000US060730083124,60730083124.0,48.5,44.4,53.1,1169.0,1139.0,1026.0,0.0,0.0,74.0,0.0,0.0,39.0,0.0,39.0,30.0,18.0,0.0,18.0,7.0,40.0,28.0,11.0,0.0,7.0,19.0,27.0,14.0,45.0,36.0,58.0,200.0,133636,16.0,512.0,84643,316.0,212.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,32.0,0.0,39.0,42.0,91.0,0.0,"1,000,000+"
10,92349,7/19/16,32.82029745,-117.1774091,7/8/16,Street Light,PER CUSTOMER THERE IS A STREET LIGHT THAT IS OUT AT THE ADDRESS.,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000003B4QJAA0,Closed,"Light Out at 5650 BALBOA AV, 92117",4.0,1,60730085074.0,8507.0,1,1500000US060730085074,60730085074.0,33.9,47.1,32.2,1063.0,853.0,547.0,109.0,0.0,150.0,33.0,0.0,14.0,14.0,0.0,210.0,0.0,104.0,12.0,27.0,15.0,0.0,58.0,14.0,13.0,76.0,71.0,119.0,56.0,14.0,0.0,0.0,58431,37.0,542.0,32904,138.0,441.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,13.0,0.0,118.0,71.0,62.0,14.0,0.0,232100
52,92351,8/30/16,32.71119847,-117.144022,7/8/16,Street Light,,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000003B4QxAAK,Closed,Street Light Light Out at 554 22nd St,1.0,1,60730047001.0,4700.0,1,1500000US060730047001,60730047001.0,28.0,26.6,32.5,968.0,261.0,131.0,116.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,707.0,52.0,54.0,26.0,13.0,51.0,28.0,12.0,5.0,6.0,22.0,0.0,33.0,12.0,15.0,0.0,0.0,26318,52.0,277.0,13945,29.0,300.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,6.0,0.0,0.0,12.0,0.0,33.0,26.0,37.0,45.0,31.0,65.0,34.0,4.0,0.0,0.0,342000
53,92352,,32.71201474,-117.1439768,7/8/16,Street Light,,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000003B4R7AAK,Acknowledged,Street Light Light Out at 655 22nd St,2.0,1,60730046002.0,4600.0,1,1500000US060730046002,60730046002.0,40.4,40.3,42.1,498.0,380.0,209.0,56.0,12.0,97.0,0.0,0.0,6.0,0.0,6.0,118.0,22.0,45.0,8.0,12.0,36.0,20.0,18.0,0.0,0.0,15.0,11.0,45.0,0.0,0.0,19.0,7.0,31364,8.0,250.0,43391,44.0,214.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,18.0,25.0,15.0,19.0,82.0,20.0,27.0,0.0,0.0,352600
33,92353,8/11/16,32.71222123,-117.1439733,7/8/16,Street Light,,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000003B4RCAA0,Closed,Street Light Light Out at 655 22nd St,2.0,1,60730046002.0,4600.0,1,1500000US060730046002,60730046002.0,40.4,40.3,42.1,498.0,380.0,209.0,56.0,12.0,97.0,0.0,0.0,6.0,0.0,6.0,118.0,22.0,45.0,8.0,12.0,36.0,20.0,18.0,0.0,0.0,15.0,11.0,45.0,0.0,0.0,19.0,7.0,31364,8.0,250.0,43391,44.0,214.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,18.0,25.0,15.0,19.0,82.0,20.0,27.0,0.0,0.0,352600
28,97309,,32.80855926,-117.0559229,8/2/16,Street Light,LIGHT #15 NEXT TO STAIR WELL IS OUT @ THE PARK,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000001utlwAAA,Assigned,Light Out at 6425 CIBOLA RD-#15 LIGHT OUT,3.0,1,60730097043.0,9704.0,1,1500000US060730097043,60730097043.0,46.9,46.8,47.5,1472.0,1397.0,1026.0,49.0,0.0,242.0,0.0,0.0,80.0,0.0,80.0,75.0,0.0,20.0,7.0,0.0,19.0,27.0,23.0,0.0,0.0,27.0,23.0,68.0,86.0,15.0,83.0,74.0,105938,0.0,472.0,39773,472.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,496700
33,92354,8/11/16,32.71229784,-117.143951,7/8/16,Street Light,,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000003B4RHAA0,Closed,Street Light Light Out at 665 22nd St,2.0,1,60730046002.0,4600.0,1,1500000US060730046002,60730046002.0,40.4,40.3,42.1,498.0,380.0,209.0,56.0,12.0,97.0,0.0,0.0,6.0,0.0,6.0,118.0,22.0,45.0,8.0,12.0,36.0,20.0,18.0,0.0,0.0,15.0,11.0,45.0,0.0,0.0,19.0,7.0,31364,8.0,250.0,43391,44.0,214.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,18.0,25.0,15.0,19.0,82.0,20.0,27.0,0.0,0.0,352600
53,92355,,32.71173819,-117.1424839,7/8/16,Street Light,,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000003B4RMAA0,Assigned,Street Light Light Out at 601?629 24th St,2.0,1,60730046002.0,4600.0,1,1500000US060730046002,60730046002.0,40.4,40.3,42.1,498.0,380.0,209.0,56.0,12.0,97.0,0.0,0.0,6.0,0.0,6.0,118.0,22.0,45.0,8.0,12.0,36.0,20.0,18.0,0.0,0.0,15.0,11.0,45.0,0.0,0.0,19.0,7.0,31364,8.0,250.0,43391,44.0,214.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,18.0,25.0,15.0,19.0,82.0,20.0,27.0,0.0,0.0,352600
53,92361,,32.8018902,-117.2210474,7/8/16,Street Light,"There are 4 lights out on the lighted softball field and they have been out since last December. This has been reported several times. One pole has a birds nest on it, so we don't expect those to be fixed. But the pole in left field has both lights out, which would be great to have corrected, so anyone playing ball in left field has better visibility.",https://getitdone.force.com//TSWViewReportDetail?Id=500t0000003B4SPAA0,Assigned,"Street Light Light Out at 2639 Grand Avenue, San Diego, CA, United States",1.0,1,60730076001.0,7600.0,1,1500000US060730076001,60730076001.0,44.6,37.0,47.2,691.0,616.0,611.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,75.0,0.0,39.0,21.0,0.0,0.0,8.0,11.0,41.0,9.0,59.0,0.0,100.0,15.0,24.0,15.0,0.0,57375,0.0,342.0,34840,153.0,189.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,29.0,72.0,45.0,13.0,9.0,24400
